item_id,train_event_count,train_unique_users,train_view_events,train_addtocart_events,train_transaction_events,train_interaction_score,category_id,parent_category_id,is_available,has_category_metadata,has_availability_metadata,addtocart_rate,transaction_rate,popularity_score,rank
386092,245,173,235.0,7.0,3.0,271.0,494,768,0,1,1,0.029787234042553193,0.01276595744680851,4.017287677713993,675
394052,186,129,170.0,12.0,4.0,226.0,1483,561,1,1,1,0.07058823529411765,0.023529411764705882,4.01524613783943,676
44208,251,200,244.0,5.0,2.0,269.0,1625,1141,1,1,1,0.020491803278688523,0.00819672131147541,4.014093415270547,677
396445,186,121,167.0,14.0,5.0,234.0,1091,573,0,1,1,0.08383233532934131,0.029940119760479042,4.01399638079681,678
97879,289,244,281.0,7.0,1.0,307.0,1385,1202,0,1,1,0.02491103202846975,0.0035587188612099642,4.013928056105584,679
424899,274,230,267.0,6.0,1.0,290.0,1051,955,1,1,1,0.02247191011235955,0.003745318352059925,4.013154185516566,680
63102,196,131,182.0,10.0,4.0,232.0,333,1497,1,1,1,0.054945054945054944,0.02197802197802198,4.01279297183953,681
371155,232,188,225.0,4.0,3.0,252.0,65,293,1,1,1,0.017777777777777778,0.013333333333333334,4.011995212723307,682
200527,239,156,227.0,9.0,3.0,269.0,491,679,0,1,1,0.039647577092511016,0.013215859030837005,4.01094761645981,683
118199,259,175,251.0,6.0,2.0,279.0,683,1606,1,1,1,0.02390438247011952,0.00796812749003984,4.010850312666391,684
425726,269,207,260.0,8.0,1.0,289.0,926,852,1,1,1,0.03076923076923077,0.0038461538461538464,4.010688782963149,685
284648,209,165,194.0,13.0,2.0,243.0,491,679,1,1,1,0.06701030927835051,0.010309278350515464,4.010492427901565,686
402455,218,149,202.0,14.0,2.0,254.0,959,1095,1,1,1,0.06930693069306931,0.009900990099009901,4.009691719431277,687
85510,240,184,231.0,6.0,3.0,264.0,1234,92,0,1,1,0.025974025974025976,0.012987012987012988,4.008830773793579,688
395845,284,230,278.0,5.0,1.0,298.0,1051,955,1,1,1,0.017985611510791366,0.0035971223021582736,4.008587240021518,689
266439,212,141,199.0,10.0,3.0,244.0,531,1058,1,1,1,0.05025125628140704,0.01507537688442211,4.0065084481220214,690
217278,173,82,153.0,13.0,7.0,227.0,618,105,1,1,1,0.08496732026143791,0.0457516339869281,4.00624244482842,691
340749,197,111,183.0,9.0,5.0,235.0,1205,580,1,1,1,0.04918032786885246,0.0273224043715847,4.003767842979034,692
247307,220,154,206.0,11.0,3.0,254.0,984,827,0,1,1,0.05339805825242718,0.014563106796116505,4.00311123449596,693
358895,175,63,151.0,13.0,11.0,245.0,1393,1383,0,1,1,0.08609271523178808,0.0728476821192053,4.0027404481319895,694
442837,203,142,192.0,7.0,4.0,233.0,1529,805,1,1,1,0.036458333333333336,0.020833333333333332,4.002671340362861,695
81473,177,118,157.0,15.0,5.0,227.0,64,206,0,1,1,0.09554140127388536,0.03184713375796178,4.002129890929248,696
410122,186,119,172.0,9.0,5.0,224.0,1,854,1,1,1,0.05232558139534884,0.029069767441860465,4.001923499722295,697
294482,535,383,535.0,0.0,0.0,535.0,1293,1323,0,1,1,0.0,0.0,4.001314302575253,698
273118,292,232,287.0,4.0,1.0,304.0,1659,825,1,1,1,0.013937282229965157,0.003484320557491289,4.000457551389789,699
152120,211,153,199.0,8.0,4.0,243.0,959,1095,0,1,1,0.04020100502512563,0.020100502512562814,3.99971548094113,700
137974,170,109,152.0,13.0,5.0,216.0,230,1424,1,1,1,0.08552631578947369,0.03289473684210526,3.9993366596714255,701
30391,221,175,210.0,9.0,2.0,247.0,646,1606,1,1,1,0.04285714285714286,0.009523809523809525,3.9979734642585574,702
171814,183,104,166.0,10.0,7.0,231.0,1020,1329,0,1,1,0.060240963855421686,0.04216867469879518,3.997862871821709,703
128296,230,173,220.0,8.0,2.0,254.0,1349,121,1,1,1,0.03636363636363636,0.00909090909090909,3.9957141583342466,704
308648,159,87,139.0,13.0,7.0,213.0,427,1313,1,1,1,0.09352517985611511,0.050359712230215826,3.9955186509257854,705
238059,231,184,222.0,6.0,3.0,255.0,48,500,0,1,1,0.02702702702702703,0.013513513513513514,3.9950098211909153,706
168927,207,137,189.0,15.0,3.0,249.0,959,1095,0,1,1,0.07936507936507936,0.015873015873015872,3.994915532882156,707
122219,255,133,238.0,15.0,2.0,293.0,1415,14,0,1,1,0.06302521008403361,0.008403361344537815,3.9948731868808003,708
434289,189,136,172.0,13.0,4.0,231.0,1483,561,0,1,1,0.0755813953488372,0.023255813953488372,3.994483495571901,709
228287,209,128,189.0,18.0,2.0,253.0,858,1426,1,1,1,0.09523809523809523,0.010582010582010581,3.9940531635480987,710
193518,152,77,130.0,14.0,8.0,212.0,972,1249,1,1,1,0.1076923076923077,0.06153846153846154,3.9939440085336333,711
462188,294,138,286.0,5.0,3.0,316.0,1385,1202,0,1,1,0.017482517482517484,0.01048951048951049,3.9936140119803687,712
41803,195,119,182.0,6.0,7.0,235.0,1261,25,0,1,1,0.03296703296703297,0.038461538461538464,3.9928849809472546,713
268755,182,113,169.0,7.0,6.0,220.0,1051,955,1,1,1,0.04142011834319527,0.03550295857988166,3.9904408766847714,714
133647,233,136,222.0,7.0,4.0,263.0,1650,1426,0,1,1,0.03153153153153153,0.018018018018018018,3.990206609370361,715
221329,220,107,207.0,9.0,4.0,254.0,1409,1174,1,1,1,0.043478260869565216,0.01932367149758454,3.9891843166306495,716
294242,171,93,153.0,12.0,6.0,219.0,984,827,1,1,1,0.0784313725490196,0.0392156862745098,3.9889516796656617,717
440677,164,120,148.0,11.0,5.0,206.0,928,20,1,1,1,0.07432432432432433,0.033783783783783786,3.9888777125297437,718
403757,493,414,493.0,0.0,0.0,493.0,499,986,0,1,1,0.0,0.0,3.988083836932844,719
260539,540,357,540.0,0.0,0.0,540.0,124,104,0,1,1,0.0,0.0,3.9875009581387677,720
253156,153,97,133.0,14.0,6.0,205.0,427,1313,1,1,1,0.10526315789473684,0.045112781954887216,3.9873793871047596,721
390379,258,198,245.0,12.0,1.0,286.0,1135,1329,0,1,1,0.04897959183673469,0.004081632653061225,3.9822434643431146,722
157743,255,187,249.0,4.0,2.0,271.0,979,1383,1,1,1,0.01606425702811245,0.008032128514056224,3.9820975662029183,723
322717,197,113,178.0,15.0,4.0,243.0,1375,805,0,1,1,0.08426966292134831,0.02247191011235955,3.9820633569267025,724
411373,338,215,335.0,2.0,1.0,346.0,1173,805,1,1,1,0.005970149253731343,0.0029850746268656717,3.982040178878585,725
259357,192,102,177.0,8.0,7.0,236.0,1454,1596,0,1,1,0.04519774011299435,0.03954802259887006,3.981517069581051,726
368947,275,217,266.0,8.0,1.0,295.0,1650,1426,0,1,1,0.03007518796992481,0.0037593984962406013,3.9806194412725073,727
446411,203,146,187.0,14.0,2.0,239.0,1483,561,1,1,1,0.0748663101604278,0.0106951871657754,3.980391193875324,728
272969,200,145,188.0,9.0,3.0,230.0,1091,573,1,1,1,0.047872340425531915,0.015957446808510637,3.9803861211591838,729
357583,197,120,184.0,9.0,4.0,231.0,589,1308,1,1,1,0.04891304347826087,0.021739130434782608,3.9797886768519337,730
422905,187,147,169.0,15.0,3.0,229.0,959,1095,0,1,1,0.08875739644970414,0.01775147928994083,3.9790525364582634,731
250019,162,111,147.0,9.0,6.0,204.0,1026,351,1,1,1,0.061224489795918366,0.04081632653061224,3.978269248589604,732
164035,162,93,141.0,14.0,7.0,218.0,1248,1368,0,1,1,0.09929078014184398,0.04964539007092199,3.9781457159402898,733
294267,158,100,138.0,13.0,7.0,212.0,1483,561,0,1,1,0.09420289855072464,0.050724637681159424,3.9780910367915783,734
36868,225,177,216.0,6.0,3.0,249.0,928,20,0,1,1,0.027777777777777776,0.013888888888888888,3.9758801418474294,735
417059,199,151,184.0,12.0,3.0,235.0,491,679,0,1,1,0.06521739130434782,0.016304347826086956,3.9752566601919455,736
67434,165,122,148.0,13.0,4.0,207.0,1280,605,1,1,1,0.08783783783783784,0.02702702702702703,3.973854636171977,737
63092,186,147,172.0,10.0,4.0,222.0,342,500,0,1,1,0.05813953488372093,0.023255813953488372,3.973848886791733,738
348352,213,145,203.0,7.0,3.0,239.0,683,1606,1,1,1,0.034482758620689655,0.014778325123152709,3.9733602511558423,739
323194,368,315,364.0,4.0,0.0,376.0,491,679,0,1,1,0.01098901098901099,0.0,3.9727774196193426,740
300133,176,110,163.0,7.0,6.0,214.0,1573,14,1,1,1,0.04294478527607362,0.03680981595092025,3.972763945558195,741
421884,206,116,190.0,12.0,4.0,246.0,1135,1329,0,1,1,0.06315789473684211,0.021052631578947368,3.9726813365836033,742
104560,136,91,115.0,14.0,7.0,192.0,417,1215,1,1,1,0.12173913043478261,0.06086956521739131,3.972216548270403,743
287647,184,110,168.0,12.0,4.0,224.0,282,113,1,1,1,0.07142857142857142,0.023809523809523808,3.9722052294428245,744
82232,160,99,143.0,11.0,6.0,206.0,936,143,1,1,1,0.07692307692307693,0.04195804195804196,3.972052758593033,745
179290,127,80,105.0,13.0,9.0,189.0,531,1058,1,1,1,0.12380952380952381,0.08571428571428572,3.9718446690926394,746
444006,201,115,185.0,13.0,3.0,239.0,1186,312,1,1,1,0.07027027027027027,0.016216216216216217,3.971817722298892,747
216019,225,174,216.0,6.0,3.0,249.0,491,679,0,1,1,0.027777777777777776,0.013888888888888888,3.971630747755287,748
206241,163,74,144.0,11.0,8.0,217.0,1454,1596,1,1,1,0.0763888888888889,0.05555555555555555,3.9711056339457564,749
388974,177,111,163.0,9.0,5.0,215.0,1337,116,1,1,1,0.05521472392638037,0.03067484662576687,3.968346484042455,750
108486,207,141,192.0,13.0,2.0,241.0,1483,561,1,1,1,0.06770833333333333,0.010416666666666666,3.968160045558138,751
287664,457,431,457.0,0.0,0.0,457.0,,,,0,0,0.0,0.0,3.967854070706702,752
367447,260,202,249.0,10.0,1.0,284.0,491,679,0,1,1,0.040160642570281124,0.004016064257028112,3.9677161302597335,753
82389,487,389,487.0,0.0,0.0,487.0,1404,593,0,1,1,0.0,0.0,3.9676628471221824,754
416399,200,138,189.0,6.0,5.0,232.0,1483,561,0,1,1,0.031746031746031744,0.026455026455026454,3.966976773460096,755
416170,255,183,247.0,6.0,2.0,275.0,847,101,0,1,1,0.024291497975708502,0.008097165991902834,3.96620775832826,756
19883,167,88,152.0,7.0,8.0,213.0,822,1546,1,1,1,0.046052631578947366,0.05263157894736842,3.9659385680770027,757
252344,232,160,223.0,7.0,2.0,254.0,1349,121,1,1,1,0.03139013452914798,0.008968609865470852,3.9645231212110916,758
139978,207,176,197.0,8.0,2.0,231.0,48,500,1,1,1,0.04060913705583756,0.01015228426395939,3.9621772972772256,759
424193,182,145,169.0,10.0,3.0,214.0,1051,955,1,1,1,0.05917159763313609,0.01775147928994083,3.961205266181964,760
20388,283,87,268.0,12.0,3.0,319.0,1344,713,0,1,1,0.04477611940298507,0.011194029850746268,3.960416409907192,761
102471,174,116,161.0,8.0,5.0,210.0,936,143,1,1,1,0.049689440993788817,0.031055900621118012,3.959361088669099,762
400093,174,115,157.0,12.0,5.0,218.0,633,568,0,1,1,0.07643312101910828,0.03184713375796178,3.958873069294957,763
367588,232,167,224.0,6.0,2.0,252.0,1279,1606,1,1,1,0.026785714285714284,0.008928571428571428,3.958660262980976,764
260650,480,383,480.0,0.0,0.0,480.0,,,,0,0,0.0,0.0,3.9580075461892363,765
428891,168,114,154.0,9.0,5.0,206.0,828,293,1,1,1,0.05844155844155844,0.032467532467532464,3.9579309525419757,766
415781,234,145,220.0,12.0,2.0,266.0,406,872,0,1,1,0.05454545454545454,0.00909090909090909,3.95701851226696,767
390934,155,86,133.0,15.0,7.0,213.0,1117,14,0,1,1,0.11278195488721804,0.05263157894736842,3.956014616232332,768
375332,135,79,114.0,13.0,8.0,193.0,1529,805,1,1,1,0.11403508771929824,0.07017543859649122,3.9560005707225714,769
227161,331,261,326.0,5.0,0.0,341.0,1279,1606,1,1,1,0.015337423312883436,0.0,3.955186367688121,770
247948,118,63,90.0,19.0,9.0,192.0,1114,113,1,1,1,0.2111111111111111,0.1,3.9548870923560804,771
323381,187,135,173.0,10.0,4.0,223.0,1233,1257,0,1,1,0.057803468208092484,0.023121387283236993,3.954499251942686,772
319900,151,100,132.0,12.0,7.0,203.0,84,1308,0,1,1,0.09090909090909091,0.05303030303030303,3.953411370830122,773
208270,312,234,308.0,3.0,1.0,322.0,646,1606,0,1,1,0.00974025974025974,0.003246753246753247,3.9532161800490804,774
396732,180,115,166.0,10.0,4.0,216.0,1473,859,1,1,1,0.060240963855421686,0.024096385542168676,3.952033598959432,775
248626,185,129,170.0,11.0,4.0,223.0,1018,1331,0,1,1,0.06470588235294118,0.023529411764705882,3.9519202808215312,776
89262,281,187,272.0,8.0,1.0,301.0,683,1606,0,1,1,0.029411764705882353,0.003676470588235294,3.951633191503046,777
101845,459,400,459.0,0.0,0.0,459.0,984,827,0,1,1,0.0,0.0,3.950980952619899,778
111179,275,198,270.0,3.0,2.0,289.0,406,872,0,1,1,0.011111111111111112,0.007407407407407408,3.9496304692189423,779
39449,234,171,227.0,5.0,2.0,252.0,1474,480,1,1,1,0.022026431718061675,0.00881057268722467,3.9491278193507986,780
358565,183,134,165.0,15.0,3.0,225.0,1483,561,0,1,1,0.09090909090909091,0.01818181818181818,3.949050438766478,781
21455,323,218,319.0,3.0,1.0,333.0,535,426,0,1,1,0.009404388714733543,0.003134796238244514,3.948983201868784,782
454784,250,189,243.0,5.0,2.0,268.0,5,1637,0,1,1,0.0205761316872428,0.00823045267489712,3.9485389745372848,783
120541,365,261,362.0,3.0,0.0,371.0,683,1606,1,1,1,0.008287292817679558,0.0,3.9482731037615215,784
419761,233,194,225.0,6.0,2.0,253.0,1483,561,0,1,1,0.02666666666666667,0.008888888888888889,3.947497069087505,785
220513,120,63,95.0,15.0,10.0,190.0,1317,897,1,1,1,0.15789473684210525,0.10526315789473684,3.9474680688422223,786
260317,480,367,480.0,0.0,0.0,480.0,494,768,0,1,1,0.0,0.0,3.9473676425845374,787
373600,218,174,210.0,6.0,2.0,238.0,1355,312,1,1,1,0.02857142857142857,0.009523809523809525,3.9460953868926363,788
310318,314,253,308.0,6.0,0.0,326.0,491,679,1,1,1,0.01948051948051948,0.0,3.944908650019067,789
9211,241,177,231.0,9.0,1.0,263.0,707,561,1,1,1,0.03896103896103896,0.004329004329004329,3.944713474242941,790
8122,174,130,159.0,12.0,3.0,210.0,175,1492,1,1,1,0.07547169811320754,0.018867924528301886,3.943296392160846,791
21886,164,105,149.0,10.0,5.0,204.0,1464,745,1,1,1,0.06711409395973154,0.03355704697986577,3.9432051863088287,792
239020,278,198,273.0,4.0,1.0,290.0,491,679,1,1,1,0.014652014652014652,0.003663003663003663,3.942228740405119,793
207430,170,121,152.0,14.0,4.0,214.0,959,1095,0,1,1,0.09210526315789473,0.02631578947368421,3.94195307503142,794
374759,181,134,167.0,10.0,4.0,217.0,84,1308,0,1,1,0.059880239520958084,0.023952095808383235,3.9417938294919,795
361554,185,89,170.0,10.0,5.0,225.0,1173,805,1,1,1,0.058823529411764705,0.029411764705882353,3.941307838416929,796
447215,155,101,140.0,9.0,6.0,197.0,117,1492,1,1,1,0.06428571428571428,0.04285714285714286,3.940990554709349,797
463122,221,167,213.0,6.0,2.0,241.0,1375,805,1,1,1,0.028169014084507043,0.009389671361502348,3.940879557952643,798
230842,171,119,153.0,14.0,4.0,215.0,959,1095,0,1,1,0.0915032679738562,0.026143790849673203,3.9396769013662185,799
187026,163,110,149.0,9.0,5.0,201.0,35,20,1,1,1,0.06040268456375839,0.03355704697986577,3.939300032433581,800
279531,264,211,259.0,4.0,1.0,276.0,1544,679,1,1,1,0.015444015444015444,0.003861003861003861,3.9383267984983377,801
408933,172,92,156.0,11.0,5.0,214.0,928,20,1,1,1,0.07051282051282051,0.03205128205128205,3.93824764336379,802
294424,224,147,217.0,4.0,3.0,244.0,926,852,1,1,1,0.018433179723502304,0.013824884792626729,3.9380090161263075,803
67438,181,128,170.0,7.0,4.0,211.0,84,1308,1,1,1,0.041176470588235294,0.023529411764705882,3.9374193476140267,804
387947,196,141,186.0,7.0,3.0,222.0,1089,1621,1,1,1,0.03763440860215054,0.016129032258064516,3.937028499376324,805
369565,322,231,312.0,10.0,0.0,342.0,491,679,0,1,1,0.03205128205128205,0.0,3.9365660490627907,806
374996,191,105,178.0,9.0,4.0,225.0,1135,1329,1,1,1,0.05056179775280899,0.02247191011235955,3.9362198650231557,807
357650,175,112,161.0,10.0,4.0,211.0,1529,805,1,1,1,0.062111801242236024,0.024844720496894408,3.936158574313547,808
278272,203,154,195.0,5.0,3.0,225.0,1051,955,1,1,1,0.02564102564102564,0.015384615384615385,3.9355050980855095,809
45175,256,154,250.0,4.0,2.0,272.0,926,852,1,1,1,0.016,0.008,3.9353112462808277,810
325772,135,79,113.0,13.0,9.0,197.0,1554,1678,0,1,1,0.11504424778761062,0.07964601769911504,3.9352362225066195,811
183756,134,103,114.0,15.0,5.0,184.0,411,561,1,1,1,0.13157894736842105,0.043859649122807015,3.934850820886262,812
159624,172,79,153.0,12.0,7.0,224.0,1393,1383,0,1,1,0.0784313725490196,0.0457516339869281,3.934330063632359,813
184998,445,393,445.0,0.0,0.0,445.0,,,,0,0,0.0,0.0,3.9342153081325097,814
162375,206,149,197.0,5.0,4.0,232.0,959,1095,0,1,1,0.025380710659898477,0.02030456852791878,3.9341377343599695,815
396042,144,98,125.0,14.0,5.0,192.0,707,561,1,1,1,0.112,0.04,3.933012952051434,816
425186,412,279,410.0,2.0,0.0,416.0,1143,1424,0,1,1,0.004878048780487805,0.0,3.931793118378644,817
328467,229,134,212.0,16.0,1.0,265.0,1220,125,1,1,1,0.07547169811320754,0.0047169811320754715,3.9316679886398975,818
419371,177,121,165.0,8.0,4.0,209.0,1407,713,1,1,1,0.048484848484848485,0.024242424242424242,3.9314583136907433,819
253286,166,89,149.0,12.0,5.0,210.0,1503,580,1,1,1,0.08053691275167785,0.03355704697986577,3.9305425005647576,820
49544,156,101,140.0,11.0,5.0,198.0,310,1139,1,1,1,0.07857142857142857,0.03571428571428571,3.930407692035276,821
95426,234,139,225.0,6.0,3.0,258.0,295,20,0,1,1,0.02666666666666667,0.013333333333333334,3.9299917174616508,822
110529,268,208,261.0,6.0,1.0,284.0,5,1637,0,1,1,0.022988505747126436,0.0038314176245210726,3.9297996861161835,823
34843,233,166,222.0,10.0,1.0,257.0,1393,1383,1,1,1,0.04504504504504504,0.0045045045045045045,3.929101250464662,824
246532,118,68,96.0,12.0,10.0,182.0,1231,901,1,1,1,0.125,0.10416666666666667,3.928395077591711,825
298196,434,399,434.0,0.0,0.0,434.0,,,,0,0,0.0,0.0,3.928004549212469,826
167543,177,136,167.0,6.0,4.0,205.0,1173,805,1,1,1,0.03592814371257485,0.023952095808383235,3.9276242963652153,827
29890,439,390,439.0,0.0,0.0,439.0,167,1066,0,1,1,0.0,0.0,3.926886780761264,828
239006,225,128,214.0,8.0,3.0,253.0,858,1426,0,1,1,0.037383177570093455,0.014018691588785047,3.926868137855433,829
227331,203,157,193.0,8.0,2.0,227.0,575,1257,1,1,1,0.04145077720207254,0.010362694300518135,3.9268319253057626,830
375822,225,135,215.0,8.0,2.0,249.0,921,143,1,1,1,0.037209302325581395,0.009302325581395349,3.926193004046156,831
73311,143,94,126.0,11.0,6.0,189.0,1089,1621,1,1,1,0.0873015873015873,0.047619047619047616,3.9249515465541926,832
50934,228,171,219.0,7.0,2.0,250.0,1322,252,0,1,1,0.0319634703196347,0.0091324200913242,3.9247214067576826,833
424421,162,109,145.0,12.0,5.0,206.0,50,312,0,1,1,0.08275862068965517,0.034482758620689655,3.923054438346017,834
49466,219,147,210.0,7.0,2.0,241.0,912,945,1,1,1,0.03333333333333333,0.009523809523809525,3.922544770805309,835
425758,186,116,175.0,7.0,4.0,216.0,72,620,1,1,1,0.04,0.022857142857142857,3.9223341617704266,836
448690,195,120,179.0,13.0,3.0,233.0,926,852,0,1,1,0.07262569832402235,0.01675977653631285,3.9222406877277702,837
369112,128,73,107.0,13.0,8.0,186.0,1542,745,1,1,1,0.12149532710280374,0.07476635514018691,3.921810368471647,838
302307,151,92,133.0,11.0,7.0,201.0,782,1562,0,1,1,0.08270676691729323,0.05263157894736842,3.9208359255635634,839
27248,224,170,213.0,10.0,1.0,248.0,1219,121,1,1,1,0.046948356807511735,0.004694835680751174,3.920816011103374,840
198903,157,107,143.0,9.0,5.0,195.0,471,1368,1,1,1,0.06293706293706294,0.03496503496503497,3.9203890736182774,841
207825,158,120,146.0,7.0,5.0,192.0,72,620,1,1,1,0.04794520547945205,0.03424657534246575,3.9203197599747344,842
262258,235,185,228.0,5.0,2.0,253.0,529,623,0,1,1,0.021929824561403508,0.008771929824561403,3.9202687798921425,843
2416,184,72,164.0,14.0,6.0,236.0,606,810,0,1,1,0.08536585365853659,0.036585365853658534,3.919825966662434,844
185246,194,137,181.0,10.0,3.0,226.0,1650,1426,0,1,1,0.055248618784530384,0.016574585635359115,3.9188418277856782,845
256513,178,126,165.0,10.0,3.0,210.0,230,1424,1,1,1,0.06060606060606061,0.01818181818181818,3.91883842450889,846
232062,193,120,177.0,13.0,3.0,231.0,491,679,0,1,1,0.07344632768361582,0.01694915254237288,3.9188071902512136,847
437804,206,169,198.0,6.0,2.0,226.0,48,500,1,1,1,0.030303030303030304,0.010101010101010102,3.9182430888942803,848
46924,216,131,205.0,8.0,3.0,244.0,1186,312,0,1,1,0.03902439024390244,0.014634146341463415,3.9181850948220838,849
56630,137,88,120.0,10.0,7.0,185.0,202,1008,1,1,1,0.08333333333333333,0.058333333333333334,3.91813559753412,850
349506,249,181,242.0,6.0,1.0,265.0,333,1497,1,1,1,0.024793388429752067,0.004132231404958678,3.9176206462993988,851
181576,189,96,174.0,10.0,5.0,229.0,1205,580,0,1,1,0.05747126436781609,0.028735632183908046,3.9170508893205724,852
345694,155,105,138.0,13.0,4.0,197.0,1483,561,1,1,1,0.09420289855072464,0.028985507246376812,3.916959901254177,853
101094,311,229,308.0,2.0,1.0,319.0,1341,480,0,1,1,0.006493506493506494,0.003246753246753247,3.915338890527108,854
104116,134,74,101.0,28.0,5.0,210.0,1305,1214,0,1,1,0.27722772277227725,0.04950495049504951,3.9151967586187633,855
276704,181,117,170.0,7.0,4.0,211.0,1219,121,1,1,1,0.041176470588235294,0.023529411764705882,3.915137402640025,856
366809,262,210,258.0,2.0,2.0,274.0,185,131,0,1,1,0.007751937984496124,0.007751937984496124,3.914256659036078,857
277328,214,185,208.0,4.0,2.0,230.0,1051,955,1,1,1,0.019230769230769232,0.009615384615384616,3.9140700016140495,858
245168,170,115,156.0,9.0,5.0,208.0,1375,805,0,1,1,0.057692307692307696,0.03205128205128205,3.9139416517075314,859
413951,259,180,253.0,5.0,1.0,273.0,1051,955,1,1,1,0.019762845849802372,0.003952569169960474,3.912680883406479,860
342330,258,197,253.0,4.0,1.0,270.0,718,622,1,1,1,0.015810276679841896,0.003952569169960474,3.9124875133809134,861
79572,312,260,308.0,4.0,0.0,320.0,926,852,1,1,1,0.012987012987012988,0.0,3.9106503423260897,862
96127,250,155,237.0,12.0,1.0,278.0,1650,1426,0,1,1,0.05063291139240506,0.004219409282700422,3.9100730863990734,863
130113,123,71,103.0,11.0,9.0,181.0,665,520,1,1,1,0.10679611650485436,0.08737864077669903,3.9097768881623405,864
351074,208,161,200.0,6.0,2.0,228.0,51,955,1,1,1,0.03,0.01,3.9097013578689452,865
49621,201,158,186.0,14.0,1.0,233.0,707,561,1,1,1,0.07526881720430108,0.005376344086021506,3.9087889529203483,866
224355,288,251,285.0,2.0,1.0,296.0,491,679,0,1,1,0.007017543859649123,0.0035087719298245615,3.9083407923777354,867
325652,202,156,193.0,7.0,2.0,224.0,1173,805,1,1,1,0.03626943005181347,0.010362694300518135,3.9081682241204505,868
162525,423,382,423.0,0.0,0.0,423.0,1235,418,0,1,1,0.0,0.0,3.9069021293879445,869
137144,424,379,424.0,0.0,0.0,424.0,1188,1497,0,1,1,0.0,0.0,3.905878480749875,870
75458,230,171,221.0,8.0,1.0,250.0,1135,1329,1,1,1,0.03619909502262444,0.004524886877828055,3.905406688701688,871
30990,200,145,183.0,16.0,1.0,236.0,1114,113,1,1,1,0.08743169398907104,0.00546448087431694,3.9050764823987474,872
216888,430,368,430.0,0.0,0.0,430.0,429,113,0,1,1,0.0,0.0,3.904142397051631,873
144635,187,78,170.0,13.0,4.0,229.0,367,125,1,1,1,0.07647058823529412,0.023529411764705882,3.9033870021343797,874
428554,239,189,235.0,2.0,2.0,251.0,1447,351,1,1,1,0.00851063829787234,0.00851063829787234,3.9031113396451236,875
298560,180,130,171.0,5.0,4.0,206.0,959,1095,1,1,1,0.029239766081871343,0.023391812865497075,3.9029503775160603,876
384470,155,91,142.0,6.0,7.0,195.0,921,143,1,1,1,0.04225352112676056,0.04929577464788732,3.9021723311959655,877
87557,269,199,263.0,5.0,1.0,283.0,683,1606,0,1,1,0.019011406844106463,0.0038022813688212928,3.9019744199362862,878
429607,227,171,218.0,8.0,1.0,247.0,1135,1329,1,1,1,0.03669724770642202,0.0045871559633027525,3.900597011514967,879
407078,141,82,123.0,12.0,6.0,189.0,1542,745,1,1,1,0.0975609756097561,0.04878048780487805,3.89919674637056,880
243606,219,168,213.0,4.0,2.0,235.0,34,1368,1,1,1,0.018779342723004695,0.009389671361502348,3.8986736497180448,881
67811,193,150,183.0,8.0,2.0,217.0,124,104,1,1,1,0.04371584699453552,0.01092896174863388,3.8975628997866103,882
396491,341,268,339.0,2.0,0.0,345.0,333,1497,1,1,1,0.0058997050147492625,0.0,3.8971145837903607,883
361288,313,270,310.0,3.0,0.0,319.0,646,1606,1,1,1,0.00967741935483871,0.0,3.896487539649423,884
124919,298,200,294.0,3.0,1.0,308.0,491,679,0,1,1,0.01020408163265306,0.003401360544217687,3.8964216099978457,885
200180,266,168,261.0,3.0,2.0,280.0,1584,1562,0,1,1,0.011494252873563218,0.007662835249042145,3.896168440309878,886
288078,158,140,148.0,6.0,4.0,186.0,434,968,1,1,1,0.04054054054054054,0.02702702702702703,3.896112016728728,887
346892,161,125,147.0,11.0,3.0,195.0,1483,561,1,1,1,0.07482993197278912,0.02040816326530612,3.896065877632854,888
214630,186,148,175.0,9.0,2.0,212.0,484,127,1,1,1,0.05142857142857143,0.011428571428571429,3.8954844098031614,889
192413,218,134,209.0,6.0,3.0,242.0,342,500,0,1,1,0.028708133971291867,0.014354066985645933,3.895393159075337,890
38483,227,176,220.0,5.0,2.0,245.0,1385,1202,0,1,1,0.022727272727272728,0.00909090909090909,3.89506845217283,891
95808,180,131,166.0,11.0,3.0,214.0,1089,1621,0,1,1,0.06626506024096386,0.018072289156626505,3.8947052291004356,892
418560,141,90,123.0,13.0,5.0,187.0,1219,121,1,1,1,0.10569105691056911,0.04065040650406504,3.8945492885683293,893
251349,425,360,425.0,0.0,0.0,425.0,499,986,0,1,1,0.0,0.0,3.8939952280909687,894
71733,192,122,182.0,7.0,3.0,218.0,470,520,1,1,1,0.038461538461538464,0.016483516483516484,3.893877807161666,895
354714,231,158,223.0,6.0,2.0,251.0,,,,0,0,0.026905829596412557,0.008968609865470852,3.893311158198781,896
191203,172,133,163.0,5.0,4.0,198.0,1219,121,1,1,1,0.03067484662576687,0.024539877300613498,3.89284540928715,897
19976,230,184,223.0,6.0,1.0,246.0,1279,1606,1,1,1,0.026905829596412557,0.004484304932735426,3.892064741938292,898
408203,192,124,184.0,4.0,4.0,216.0,34,1368,1,1,1,0.021739130434782608,0.021739130434782608,3.891868749471989,899
134191,130,59,109.0,12.0,9.0,190.0,1421,105,1,1,1,0.11009174311926606,0.08256880733944955,3.8915074661191396,900
